canonical_smiles,molecule_chembl_id,standard_type,standard_units,standard_value,type,units,value,fuente
CC(O)CNC(=O)c1nc(Br)c(C(F)(F)F)cc1N,CHEMBL5082261,EC50,nM,70.0,EC50,uM,0.07,ChEMBL
Nc1cc(C(F)(F)F)c(Br)nc1C(=O)NC[C@H](O)C(F)(F)F,CHEMBL5081202,EC50,nM,23.0,EC50,uM,0.023,ChEMBL
Nc1cc(C(F)(F)F)c(Br)nc1C(=O)NC[C@@H](O)C(F)(F)F,CHEMBL5087757,EC50,nM,9.0,EC50,uM,0.009000000000000001,ChEMBL
C[C@](O)(CNC(=O)c1nc(Br)c(C(F)(F)F)cc1N)C(F)(F)F,CHEMBL5084140,EC50,nM,15.0,EC50,uM,0.015,ChEMBL
C[C@@](O)(CNC(=O)c1nc(Br)c(C(F)(F)F)cc1N)C(F)(F)F,CHEMBL5088068,EC50,nM,30.0,EC50,uM,0.03,ChEMBL
CC(C)(O)CNC(=O)c1nc(Br)c(C(F)(F)F)cc1N,CHEMBL5071764,EC50,nM,77.0,EC50,uM,0.077,ChEMBL
Nc1cc(C(F)(F)F)c(Br)nc1C(=O)NCC(O)(C(F)(F)F)C(F)(F)F,CHEMBL5075860,EC50,nM,10.0,EC50,uM,0.01,ChEMBL
CC(O)(CNC(=O)c1ncc(C(F)(F)F)cc1N)C(F)(F)F,CHEMBL5079547,EC50,nM,229.0,EC50,uM,0.22899999999999998,ChEMBL
Cc1nc(C(=O)NCC(C)(O)C(F)(F)F)c(N)cc1C(F)(F)F,CHEMBL5083308,EC50,nM,240.0,EC50,uM,0.24,ChEMBL
CCc1nc(C(=O)NCC(C)(O)C(F)(F)F)c(N)cc1C(F)(F)F,CHEMBL5076312,EC50,nM,8.0,EC50,uM,0.008,ChEMBL
CCc1nc(C(=O)NCC(C)(O)C(F)(F)F)c(N)cc1C(F)(F)F,CHEMBL5076312,EC50,nM,43.0,EC50,uM,0.043,ChEMBL
C[C@](O)(CNC(=O)c1nc(C(F)(F)F)c(C(F)(F)F)cc1N)C(F)(F)F,CHEMBL5088607,EC50,nM,9.0,EC50,uM,0.009000000000000001,ChEMBL
CNc1nc(C(=O)NCC(C)(O)C(F)(F)F)c(N)cc1C(F)(F)F,CHEMBL5075105,EC50,nM,276.0,EC50,uM,0.276,ChEMBL
CNc1nc(C(=O)NCC(C)(O)C(F)(F)F)c(N)cc1C(F)(F)F,CHEMBL5075105,EC50,nM,111.0,EC50,uM,0.111,ChEMBL
CN(C)c1nc(C(=O)NCC(C)(O)C(F)(F)F)c(N)cc1C(F)(F)F,CHEMBL5082569,EC50,nM,20.0,EC50,uM,0.02,ChEMBL
CN(C)c1nc(C(=O)NCC(C)(O)C(F)(F)F)c(N)cc1C(F)(F)F,CHEMBL5082569,EC50,nM,46.0,EC50,uM,0.046,ChEMBL
CCOc1nc(C(=O)NC[C@](C)(O)C(F)(F)F)c(N)cc1C(F)(F)F,CHEMBL5075769,EC50,nM,15.0,EC50,uM,0.015,ChEMBL
COc1nc(C(=O)NC[C@](C)(O)C(F)(F)F)c(N)cc1C(F)(F)F,CHEMBL4650318,EC50,nM,47.0,EC50,uM,0.047,ChEMBL
O=c1c(-c2ccc(O)cc2)coc2cc(O)cc(O)c12,CHEMBL44,EC50,nM,6170.0,EC50,uM,6.17,ChEMBL
CC(C)c1ccc(NC(=O)C(c2ccccc2)N(C)C(=O)Cc2c[nH]c3ccccc23)cc1,CHEMBL1949980,EC50,nM,260.0,EC50,uM,0.26,ChEMBL
COC(=O)c1cc(-c2ccco2)c(C(F)(F)F)cc1N,CHEMBL5080252,EC50,nM,180.0,EC50,uM,0.18,ChEMBL
C[C@](O)(CNC(=O)c1nc(Br)c(C(F)(F)F)cc1N)C(F)(F)F,CHEMBL5084140,EC50,nM,18.0,EC50,uM,0.018000000000000002,ChEMBL
COc1nc(C(=O)NC[C@](C)(O)C(F)(F)F)c(N)cc1C(F)(F)F,CHEMBL4650318,EC50,nM,79.0,EC50,uM,0.079,ChEMBL
CC(C)(C)c1cc(C(C)(C)C)c(NC(=O)c2c[nH]c3ccccc3c2=O)cc1O,CHEMBL2010601,EC50,nM,49.0,EC50,uM,0.049,ChEMBL
O=c1c(-c2ccc(O)cc2)coc2cc(O)cc(O)c12,CHEMBL44,EC50,nM,14200.0,EC50,uM,14.2,ChEMBL
CC(C)c1ccc(NC(=O)C(c2ccccc2)N(C)C(=O)Cc2c[nH]c3ccccc23)cc1,CHEMBL1949980,EC50,nM,990.0,EC50,uM,0.99,ChEMBL
COC(=O)c1cc(-c2ccco2)c(C(F)(F)F)cc1N,CHEMBL5080252,EC50,nM,30000.0,EC50,uM,30.0,ChEMBL
C[C@](O)(CNC(=O)c1nc(Br)c(C(F)(F)F)cc1N)C(F)(F)F,CHEMBL5084140,EC50,nM,43.0,EC50,uM,0.043,ChEMBL
COc1nc(C(=O)NC[C@](C)(O)C(F)(F)F)c(N)cc1C(F)(F)F,CHEMBL4650318,EC50,nM,113.0,EC50,uM,0.113,ChEMBL
CC(C)(C)c1cc(C(C)(C)C)c(NC(=O)c2c[nH]c3ccccc3c2=O)cc1O,CHEMBL2010601,EC50,nM,70.0,EC50,uM,0.07,ChEMBL
C[C@](O)(CNC(=O)c1nc(Br)c(C(F)(F)F)cc1N)C(F)(F)F,CHEMBL5084140,EC50,nM,150.0,EC50,uM,0.15,ChEMBL
COc1nc(C(=O)NC[C@](C)(O)C(F)(F)F)c(N)cc1C(F)(F)F,CHEMBL4650318,EC50,nM,497.0,EC50,uM,0.49700000000000005,ChEMBL
CC(C)(C)c1cc(C(C)(C)C)c(NC(=O)c2c[nH]c3ccccc3c2=O)cc1O,CHEMBL2010601,EC50,nM,131.0,EC50,uM,0.131,ChEMBL
C[C@](O)(CNC(=O)c1nc(Br)c(C(F)(F)F)cc1N)C(F)(F)F,CHEMBL5084140,EC50,nM,25.0,EC50,uM,0.025,ChEMBL
COc1nc(C(=O)NC[C@](C)(O)C(F)(F)F)c(N)cc1C(F)(F)F,CHEMBL4650318,EC50,nM,39.0,EC50,uM,0.039,ChEMBL
CC(C)(C)c1cc(C(C)(C)C)c(NC(=O)c2c[nH]c3ccccc3c2=O)cc1O,CHEMBL2010601,EC50,nM,68.0,EC50,uM,0.068,ChEMBL
COc1nc(C(=O)NC[C@](C)(O)C(F)(F)F)c(N)cc1C(F)(F)F,CHEMBL4650318,EC50,nM,72.0,EC50,uM,0.07200000000000001,ChEMBL
CC(C)(C)c1cc(C(C)(C)C)c(NC(=O)c2c[nH]c3ccccc3c2=O)cc1O,CHEMBL2010601,EC50,nM,34.0,EC50,uM,0.034,ChEMBL
Nc1ccc([N+](=O)[O-])cc1-c1nc2ccccc2n(Cc2ccccc2)c1=O,CHEMBL4086433,EC50,nM,200.0,EC50,nM,200.0,ChEMBL
O=c1c(-c2cccc([N+](=O)[O-])c2)nc2ccccc2n1Cc1ccccc1,CHEMBL4068723,EC50,nM,21.0,EC50,nM,21.0,ChEMBL
CC(C)(C)C1C(C(=O)c2cc(Cl)ccc2Cl)C(c2ccccc2)N(C(=O)c2ccccc2)C1C(=O)O,CHEMBL4586969,EC50,nM,2720.0,EC50,uM,2.72,ChEMBL
CC(C)(C)[C@H]1[C@H](C(=O)c2cc(Cl)ccc2Cl)[C@H](c2ccccc2)N(C(=O)c2ccccc2)[C@@H]1C(=O)O,CHEMBL4521957,EC50,nM,2610.0,EC50,uM,2.61,ChEMBL
CC(C)(C)[C@H]1[C@H](C(=O)c2cc(Cl)ccc2Cl)[C@H](c2ccccc2)N(C(=O)C2CCCCC2)[C@@H]1C(=O)O,CHEMBL4438246,EC50,nM,2520.0,EC50,uM,2.52,ChEMBL
COc1ccc(Cl)cc1CN[C@H]1[C@H](C(C)(C)C)[C@@H](C(=O)O)N(C(=O)C2CCCCC2)[C@H]1c1ccccc1,CHEMBL5173199,EC50,nM,2110.0,EC50,uM,2.11,ChEMBL
COc1ccc(Cl)cc1CN[C@H]1[C@H](C(C)(C)C)[C@@H](C(=O)O)N(C(=O)C2CCCCC2)[C@H]1c1ccccc1,CHEMBL5173199,EC50,nM,1520.0,EC50,uM,1.52,ChEMBL
CC(C)(C)C1C(C(=O)c2cc(Cl)ccc2Cl)C(c2ccccc2)N(C(=O)c2ccccc2)C1C(=O)O,CHEMBL4586969,EC50,nM,2110.0,EC50,uM,2.11,ChEMBL
CC(C)(C)[C@H]1[C@H](C(=O)c2cc(Cl)ccc2Cl)[C@H](c2ccccc2)N(C(=O)c2ccccc2)[C@@H]1C(=O)O,CHEMBL4521957,EC50,nM,1940.0,EC50,uM,1.94,ChEMBL
CC(C)(C)[C@H]1[C@H](C(=O)c2cc(Cl)ccc2Cl)[C@H](c2ccccc2)N(C(=O)C2CCCCC2)[C@@H]1C(=O)O,CHEMBL4438246,EC50,nM,2010.0,EC50,uM,2.01,ChEMBL
COc1ccc(Cl)cc1CN[C@H]1[C@H](C(C)(C)C)[C@@H](C(=O)O)N(C(=O)C2CCCCC2)[C@H]1c1ccccc1,CHEMBL5173199,EC50,nM,1780.0,EC50,uM,1.78,ChEMBL
COc1ccc(Cl)cc1CN[C@H]1[C@H](C(C)(C)C)[C@@H](C(=O)O)N(C(=O)C2CCCCC2)[C@H]1c1ccccc1,CHEMBL5173199,EC50,nM,990.0,EC50,uM,0.99,ChEMBL
COc1ccc(Cl)cc1CN[C@H]1[C@H](C(C)(C)C)[C@@H](C(=O)O)N(C(=O)C2CCCCC2)[C@H]1c1ccccc1,CHEMBL5173199,EC50,nM,241.0,EC50,nM,241.0,ChEMBL
COc1ccc(C(C)C)cc1CN[C@H]1[C@H](C(C)(C)C)[C@@H](C(=O)O)N(C(=O)C2CCCCC2)[C@H]1c1ccccc1,CHEMBL5181801,EC50,nM,188.0,EC50,nM,188.0,ChEMBL
COc1ccc(C(C)(C)C)cc1CN[C@H]1[C@H](C(C)(C)C)[C@@H](C(=O)O)N(C(=O)C2CCCCC2)[C@H]1c1ccccc1,CHEMBL5173841,EC50,nM,113.0,EC50,nM,113.0,ChEMBL
COc1ccc(C23CC4CC(CC(C4)C2)C3)cc1CN[C@H]1[C@H](C(C)(C)C)[C@@H](C(=O)O)N(C(=O)C2CCCCC2)[C@H]1c1ccccc1,CHEMBL5204350,EC50,nM,136.0,EC50,nM,136.0,ChEMBL
COc1ccc(C23CC4CC42C3)cc1CN[C@H]1[C@H](C(C)(C)C)[C@@H](C(=O)O)N(C(=O)C2CCCCC2)[C@H]1c1ccccc1,CHEMBL5187015,EC50,nM,190.0,EC50,nM,190.0,ChEMBL
COc1ncc(C(C)(C)C)cc1CN[C@H]1[C@H](C(C)(C)C)[C@@H](C(=O)O)N(C(=O)C2CCCCC2)[C@H]1c1ccccc1,CHEMBL5190632,EC50,nM,107.0,EC50,nM,107.0,ChEMBL
COc1ncc(C(F)(F)F)cc1CN[C@H]1[C@H](C(C)(C)C)[C@@H](C(=O)O)N(C(=O)C2CCCCC2)[C@H]1c1ccccc1,CHEMBL5172188,EC50,nM,210.0,EC50,nM,210.0,ChEMBL
COc1ncc(C2CCC2)cc1CN[C@H]1[C@H](C(C)(C)C)[C@@H](C(=O)O)N(C(=O)C2CCCCC2)[C@H]1c1ccccc1,CHEMBL5177312,EC50,nM,184.0,EC50,nM,184.0,ChEMBL
COc1ccc(C(C)(C)C)cc1CN[C@H]1[C@H](C(C)(C)C)[C@@H](C(=O)O)N(C(=O)[C@@H]2CCCCO2)[C@H]1c1ccccc1,CHEMBL5178099,EC50,nM,321.0,EC50,nM,321.0,ChEMBL
COc1ccc(C(C)(C)C)cc1CN[C@H]1[C@H](C(C)(C)C)[C@@H](C(=O)O)N(C(=O)[C@@H]2CCCCO2)[C@H]1Cc1cc(C(F)(F)F)cnc1OC,CHEMBL5180378,EC50,nM,159.0,EC50,nM,159.0,ChEMBL
COc1ncc(C2CCC2)cc1CN[C@H]1[C@H](C(C)(C)C)[C@@H](C(=O)O)N(C(=O)[C@@H]2CCCCO2)[C@H]1Cc1cc(C2CCC2)cnc1OC,CHEMBL5203914,EC50,nM,41.0,EC50,nM,41.0,ChEMBL
CC(C)c1ccccc1[C@H]1[C@@H](Nc2cccnc2N(C)C)[C@H](C(C)(C)C)[C@@H](C(=O)O)N1C(=O)[C@@H]1CCCCO1,CHEMBL5202497,EC50,nM,142.0,EC50,nM,142.0,ChEMBL
Cc1ccccc1N[C@H]1[C@H](C(C)(C)C)[C@@H](C(=O)O)N(C(=O)[C@@H]2CCCCO2)[C@H]1c1ccccc1C(C)C,CHEMBL5180031,EC50,nM,22.0,EC50,nM,22.0,ChEMBL
COc1ccc(C)cc1C1(C(=O)NS(=O)(=O)c2cccc3nc(C)ccc23)CC1c1ccc(C)cc1,CHEMBL5202275,EC50,nM,0.8,EC50,uM,0.0008,ChEMBL
COc1ccc(C)cc1C1(C(=O)NS(=O)(=O)c2cccc3nc(C)ccc23)CC1c1cccc(C(F)(F)F)c1,CHEMBL5193680,EC50,nM,0.51,EC50,uM,0.0005099999999999999,ChEMBL
COc1cccc(C2CC2(C(=O)NS(=O)(=O)c2cccc3nc(C)ccc23)c2cc(C)ccc2OC)c1,CHEMBL5186971,EC50,nM,0.84,EC50,uM,0.00084,ChEMBL
COc1ccc(C2CC2(C(=O)NS(=O)(=O)c2cccc3nc(C)ccc23)c2cc(C)ccc2OC)cc1,CHEMBL5178488,EC50,nM,0.66,EC50,uM,0.00066,ChEMBL
COc1ccc(C)cc1C1(C(=O)NS(=O)(=O)c2cccc3nc(C)ccc23)CC1c1cccc(C(F)F)n1,CHEMBL5178232,EC50,nM,0.4,EC50,uM,0.0004,ChEMBL
COc1ccc(C)cc1C1(C(=O)NS(=O)(=O)c2cccc3nc(C)ccc23)CC1c1cccc(OC(C)C)n1,CHEMBL5171054,EC50,nM,0.9,EC50,uM,0.0009,ChEMBL
Nc1cc(C(F)(F)F)c2nc1-c1nnc(o1)C(O)(C(F)(F)F)CCCCCCO2,CHEMBL5187430,EC50,nM,500.0,EC50,nM,500.0,ChEMBL
C[C@H]1CCCCC[C@](O)(C(F)(F)F)c2nnc(o2)-c2nc(c(C(F)(F)F)cc2N)O1,CHEMBL5182531,EC50,nM,500.0,EC50,nM,500.0,ChEMBL
Nc1cc(C(F)(F)F)c2nc1-c1nnc(o1)[C@@](O)(C(F)(F)F)CCCCCCS2,CHEMBL5189965,EC50,nM,500.0,EC50,nM,500.0,ChEMBL
Nc1cc(C(F)(F)F)c2nc1-c1nnc(o1)[C@@](O)(C(F)(F)F)CCCCC[C@H](CO)O2,CHEMBL5190310,EC50,nM,500.0,EC50,nM,500.0,ChEMBL
[2H]C1CC[C@@H](C)Oc2nc(c(N)cc2C(F)(F)F)-c2nnc(o2)[C@@](O)(C(F)(F)F)CC1[2H],CHEMBL5169814,EC50,nM,500.0,EC50,nM,500.0,ChEMBL
CC1(C)CCCC[C@](O)(C(F)(F)F)c2nnc(o2)-c2nc(c(C(F)(F)F)cc2N)OC1,CHEMBL5194869,EC50,nM,500.0,EC50,nM,500.0,ChEMBL
COc1ccc2c(c1)O[C@@H](c1ccc(OC)c(OC)c1)C[C@H]2NC(=O)C1(c2ccc3c(c2)OC(F)(F)O3)CC1,CHEMBL4093612,EC50,nM,35.0,EC50,nM,35.0,ChEMBL
COc1ccc2c(c1)O[C@H](c1ccc(OC)c(OC)c1)C[C@@H]2NC(=O)C1(c2ccc3c(c2)OC(F)(F)O3)CC1,CHEMBL4066040,EC50,nM,3900.0,EC50,nM,3900.0,ChEMBL
COc1ccc2c(c1)O[C@@H](c1ccc(OC)c(OC)c1)C[C@H]2NC(=O)C1(c2ccc3c(c2)OC(F)(F)O3)CC1,CHEMBL4093612,EC50,nM,28.0,EC50,nM,28.0,ChEMBL
COc1ccc2c(c1)O[C@H](c1ccc(OC)c(OC)c1)C[C@@H]2NC(=O)C1(c2ccc3c(c2)OC(F)(F)O3)CC1,CHEMBL4066040,EC50,nM,3000.0,EC50,nM,3000.0,ChEMBL
COc1ccc2c(c1)O[C@@H](c1ccc(OC)c(OC)c1)C[C@H]2NC(=O)C1(c2ccc3c(c2)OC(F)(F)O3)CC1,CHEMBL4093612,EC50,nM,130.0,EC50,nM,130.0,ChEMBL
O=c1c(-c2ccc(O)cc2)coc2cc(O)cc(O)c12,CHEMBL44,EC50,nM,7000.0,EC50,uM,7.0,ChEMBL
CN(C(=O)Cc1c[nH]c2ccccc12)[C@H](C(=O)Nc1ccc(F)cc1)c1ccccc1,CHEMBL2068831,EC50,nM,90.0,EC50,uM,0.09,ChEMBL
CN(C(=O)Cc1c[nH]c2ccccc12)[C@H](C(=O)Nc1ccc(-n2cc(CCCF)nn2)cc1)c1ccccc1,CHEMBL2068832,EC50,nM,1100.0,EC50,uM,1.1,ChEMBL
COc1cccc(C(=O)NCCNc2nc3cc(C)cc(C)c3cc2C#N)c1,CHEMBL2018574,EC50,nM,2200.0,EC50,uM,2.2,ChEMBL
COc1ccc(C(=O)NCCNc2nc3c(C)cccc3cc2C#N)cc1OC,CHEMBL1583913,EC50,nM,3800.0,EC50,uM,3.8,ChEMBL
COc1ccc(C(=O)NCCNc2nc3ccc(C)cc3cc2C#N)cc1OC,CHEMBL1403454,EC50,nM,3900.0,EC50,uM,3.9,ChEMBL
COc1ccc(S(=O)(=O)N2CCN(c3nc4ccc(C)cc4cc3C#N)CC2)cc1,CHEMBL4444246,EC50,nM,5000.0,EC50,uM,5.0,ChEMBL
COc1ccc2nc(N3CCN(C(=O)c4ccccc4F)CC3)c(C#N)cc2c1,CHEMBL4444352,EC50,nM,4200.0,EC50,uM,4.2,ChEMBL
COc1cccc(C(=O)NCCNc2nc3cc(C)cc(C)c3cc2C#N)c1,CHEMBL2018574,EC50,nM,14000.0,EC50,uM,14.0,ChEMBL
COc1ccc(C(=O)NCCNc2nc3c(C)cccc3cc2C#N)cc1OC,CHEMBL1583913,EC50,nM,15000.0,EC50,uM,15.0,ChEMBL
COc1ccc(C(=O)NCCNc2nc3ccc(C)cc3cc2C#N)cc1OC,CHEMBL1403454,EC50,nM,15000.0,EC50,uM,15.0,ChEMBL
COc1ccc(S(=O)(=O)N2CCN(c3nc4ccc(C)cc4cc3C#N)CC2)cc1,CHEMBL4444246,EC50,nM,3800.0,EC50,uM,3.8,ChEMBL
COc1ccc2nc(N3CCN(C(=O)c4ccccc4F)CC3)c(C#N)cc2c1,CHEMBL4444352,EC50,nM,11000.0,EC50,uM,11.0,ChEMBL
CCCCCn1cc(S(=O)(=O)Nc2ccc(CC)cc2)c2cccnc21,CHEMBL5270290,EC50,nM,1000.0,EC50,uM,1.0,ChEMBL
CCc1ccc(NS(=O)(=O)c2cn(Cc3ccccn3)c3ncccc23)cc1,CHEMBL5288577,EC50,nM,600.0,EC50,uM,0.6,ChEMBL
CCc1ccc(NS(=O)(=O)c2cn(Cc3ccccc3C#N)c3ncccc23)cc1,CHEMBL5275959,EC50,nM,700.0,EC50,uM,0.7,ChEMBL
CCOc1ccc(NC(=O)c2cc3nccc(-c4ccc(OC)c(OC)c4)n3n2)cc1,CHEMBL5418678,EC50,nM,36.2,EC50,nM,36.2,ChEMBL
COc1ccc(-c2ccnc3cc(C(=O)N4CCN(C(=O)c5ccccc5)[C@@H](C)C4)nn23)cc1OC,CHEMBL5418645,EC50,nM,342.0,EC50,nM,342.0,ChEMBL
CCOc1ccc(NC(=O)c2cc3nccc(-c4ccc(OC)c(OC)c4)n3n2)cc1,CHEMBL5418678,EC50,nM,18.0,EC50,nM,18.0,ChEMBL
COc1ccc(-c2ccnc3cc(C(=O)Nc4ccccc4)nn23)cc1OC,CHEMBL5440649,EC50,nM,65.0,EC50,nM,65.0,ChEMBL
COC(=O)c1ccccc1NC(=O)c1cc2nccc(-c3ccc(OC)c(OC)c3)n2n1,CHEMBL5414889,EC50,nM,820.0,EC50,nM,820.0,ChEMBL
COC(=O)c1cccc(NC(=O)c2cc3nccc(-c4ccc(OC)c(OC)c4)n3n2)c1,CHEMBL5405578,EC50,nM,31.0,EC50,nM,31.0,ChEMBL
COC(=O)c1ccc(NC(=O)c2cc3nccc(-c4ccc(OC)c(OC)c4)n3n2)cc1,CHEMBL5419096,EC50,nM,14.0,EC50,nM,14.0,ChEMBL
COc1ccc(-c2ccnc3cc(C(=O)Nc4ccc(OCCN5CCOCC5)cc4)nn23)cc1OC,CHEMBL5427532,EC50,nM,6.0,EC50,nM,6.0,ChEMBL
COc1ccc(-c2ccnc3cc(C(=O)Nc4ccc(N5CCOCC5)cc4)nn23)cc1OC,CHEMBL5437155,EC50,nM,7.0,EC50,nM,7.0,ChEMBL
COC(=O)c1ccc(CNC(=O)c2cc3nccc(-c4ccc(OC)c(OC)c4)n3n2)cc1,CHEMBL5401740,EC50,nM,470.0,EC50,nM,470.0,ChEMBL
COc1ccc(-c2ccnc3cc(C(=O)NCc4ccc(N5CCOCC5)cc4)nn23)cc1OC,CHEMBL5432600,EC50,nM,710.0,EC50,nM,710.0,ChEMBL
COC(=O)c1ccc(NC(=O)c2cc3nccc(-c4ccc(OC)c(OC)c4)n3n2)c(F)c1,CHEMBL5402877,EC50,nM,17.0,EC50,nM,17.0,ChEMBL
COC(=O)c1ccc(NC(=O)c2cc3nccc(-c4ccc(OC)c(OC)c4)n3n2)c(Cl)c1,CHEMBL5408812,EC50,nM,2700.0,EC50,nM,2700.0,ChEMBL
COC(=O)c1ccc(NC(=O)c2cc3nccc(-c4ccc(OC)c(OC)c4)n3n2)c(OC)c1,CHEMBL5422837,EC50,nM,30000.0,EC50,nM,30000.0,ChEMBL
COC(=O)c1ccc(NC(=O)c2cc3nccc(-c4ccc(OC)c(OC)c4)n3n2)c(O)c1,CHEMBL5422124,EC50,nM,30000.0,EC50,nM,30000.0,ChEMBL
COc1ccc(-c2ccnc3cc(C(=O)Nc4ccc(C(=O)O)cc4)nn23)cc1OC,CHEMBL5429999,EC50,nM,310.0,EC50,nM,310.0,ChEMBL
COc1ccc(-c2ccnc3cc(C(=O)Nc4ccc(C(=O)O)cc4F)nn23)cc1OC,CHEMBL5432480,EC50,nM,42.0,EC50,nM,42.0,ChEMBL
COc1ccc(-c2ccnc3cc(C(=O)Nc4ccc(C(=O)N5CCOCC5)cc4)nn23)cc1OC,CHEMBL5426236,EC50,nM,30.0,EC50,nM,30.0,ChEMBL
COc1ccc(-c2ccnc3cc(C(=O)Nc4ccc(C(=O)N5CCN(C(=O)OC(C)(C)C)CC5)cc4)nn23)cc1OC,CHEMBL5413271,EC50,nM,17.0,EC50,nM,17.0,ChEMBL
COc1ccc(-c2ccnc3cc(C(=O)Nc4ccc(C(=O)NCCNC(=O)OC(C)(C)C)cc4)nn23)cc1OC,CHEMBL5405508,EC50,nM,38.0,EC50,nM,38.0,ChEMBL
COc1ccc(-c2ccnc3cc(C(=O)Nc4ccc(C(=O)N5CCNCC5)cc4)nn23)cc1OC.Cl,CHEMBL5403075,EC50,nM,3700.0,EC50,nM,3700.0,ChEMBL
COc1ccc(-c2ccnc3cc(C(=O)Nc4ccc(C(=O)NCCN)cc4)nn23)cc1OC.Cl,CHEMBL5398739,EC50,nM,16000.0,EC50,nM,16000.0,ChEMBL
COc1ccc(-c2ccnc3cc(C(=O)Nc4ccc(C(=O)N5CCN(C)CC5)cc4)nn23)cc1OC.Cl,CHEMBL5428768,EC50,nM,290.0,EC50,nM,290.0,ChEMBL
COc1ccc(-c2ccnc3cc(C(=O)NC4CCCCC4)nn23)cc1OC,CHEMBL5405327,EC50,nM,130.0,EC50,nM,130.0,ChEMBL
COc1ccc(-c2ccnc3cc(C(=O)N[C@H]4CC[C@@H](C(=O)OC)CC4)nn23)cc1OC,CHEMBL5403993,EC50,nM,590.0,EC50,nM,590.0,ChEMBL
COc1ccc(-c2ccnc3cc(C(=O)N[C@H]4CC[C@H](C(=O)OC)CC4)nn23)cc1OC,CHEMBL5400075,EC50,nM,180.0,EC50,nM,180.0,ChEMBL
COC(=O)C12CC(NC(=O)c3cc4nccc(-c5ccc(OC)c(OC)c5)n4n3)(C1)C2,CHEMBL5421603,EC50,nM,310.0,EC50,nM,310.0,ChEMBL
COc1ccc(-c2ccnc3cc(C(=O)N[C@H]4CC[C@@H](C(=O)O)CC4)nn23)cc1OC,CHEMBL5420408,EC50,nM,30000.0,EC50,nM,30000.0,ChEMBL
COc1ccc(-c2ccnc3cc(C(=O)N[C@H]4CC[C@H](C(=O)O)CC4)nn23)cc1OC,CHEMBL5398386,EC50,nM,30000.0,EC50,nM,30000.0,ChEMBL
COc1ccc(-c2ccnc3cc(C(=O)NC45CC(C(=O)O)(C4)C5)nn23)cc1OC,CHEMBL5400577,EC50,nM,30000.0,EC50,nM,30000.0,ChEMBL
COc1ccc(-c2ccnc3cc(C(=O)N4CC(NC(=O)OC(C)(C)C)C4)nn23)cc1OC,CHEMBL5426673,EC50,nM,700.0,EC50,nM,700.0,ChEMBL
COc1ccc(-c2ccnc3cc(C(=O)N4CC[C@@H](NC(=O)OC(C)(C)C)C4)nn23)cc1OC,CHEMBL5429343,EC50,nM,370.0,EC50,nM,370.0,ChEMBL
COc1ccc(-c2ccnc3cc(C(=O)N4CCC(NC(=O)OC(C)(C)C)CC4)nn23)cc1OC,CHEMBL5405505,EC50,nM,810.0,EC50,nM,810.0,ChEMBL
COc1ccc(-c2ccnc3cc(C(=O)N4CCN(C(=O)OC(C)(C)C)CC4)nn23)cc1OC,CHEMBL5394040,EC50,nM,270.0,EC50,nM,270.0,ChEMBL
COc1ccc(-c2ccnc3cc(C(=O)N4CCN(c5ccccc5)CC4)nn23)cc1OC,CHEMBL5408696,EC50,nM,840.0,EC50,nM,840.0,ChEMBL
COc1ccc(-c2ccnc3cc(C(=O)N4CCN(C)CC4)nn23)cc1OC,CHEMBL5435780,EC50,nM,8100.0,EC50,nM,8100.0,ChEMBL
COc1ccc(-c2ccnc3cc(C(=O)N4CCN(C(C)C)CC4)nn23)cc1OC,CHEMBL5417934,EC50,nM,6000.0,EC50,nM,6000.0,ChEMBL
COc1ccc(-c2ccnc3cc(C(=O)N4CCN(C5CC5)CC4)nn23)cc1OC,CHEMBL5421361,EC50,nM,1400.0,EC50,nM,1400.0,ChEMBL
COc1ccc(-c2ccnc3cc(C(=O)N4CCN(C(=O)C5CC5)CC4)nn23)cc1OC,CHEMBL5401199,EC50,nM,1700.0,EC50,nM,1700.0,ChEMBL
COc1ccc(-c2ccnc3cc(C(=O)N4CCNCC4)nn23)cc1OC.Cl,CHEMBL5419518,EC50,nM,17000.0,EC50,nM,17000.0,ChEMBL
COc1ccc(-c2ccnc3cc(C(=O)N4CCN(Cc5ccccc5)CC4)nn23)cc1OC,CHEMBL5425596,EC50,nM,730.0,EC50,nM,730.0,ChEMBL
COc1ccc(-c2ccnc3cc(C(=O)N4CCN(C(=O)c5ccccc5)CC4)nn23)cc1OC,CHEMBL5416041,EC50,nM,110.0,EC50,nM,110.0,ChEMBL
COc1ccc(-c2ccnc3cc(C(=O)N4CCN(C(=O)c5ccccc5)C(C)(C)C4)nn23)cc1OC,CHEMBL5432387,EC50,nM,200.0,EC50,nM,200.0,ChEMBL
COc1ccc(-c2ccnc3cc(C(=O)N4CCN(C(=O)c5ccccc5)[C@@H](C)C4)nn23)cc1OC,CHEMBL5418645,EC50,nM,23.0,EC50,nM,23.0,ChEMBL
COc1ccc(-c2ccnc3cc(C(=O)N4CCN(C(=O)c5ccccc5)[C@H](C)C4)nn23)cc1OC,CHEMBL5417294,EC50,nM,790.0,EC50,nM,790.0,ChEMBL
O=C(c1c[nH]c2ccccc2c1=O)N(Cc1ccccc1)Cc1ccccc1,CHEMBL3354672,EC50,nM,2.1,EC50,nM,2.1,ChEMBL
