canonical_key,canonical_smiles,pIC50,fuente
COc1ccc(S(=O)(=O)c2cc(C(N)=O)c(NC(=O)C(C)(C)O)s2)cc1,COc1ccc(S(=O)(=O)c2cc(C(N)=O)c(NC(=O)C(C)(C)O)s2)cc1,7.01,"BindingDB,ChEMBL,Papyrus"
COc1ccc2[nH]c(=O)c(CN(Cc3cccnc3)S(=O)(=O)c3ccccc3F)cc2c1,COc1ccc2[nH]c(=O)c(CN(Cc3cccnc3)S(=O)(=O)c3ccccc3F)cc2c1,5.678,Papyrus
COc1ccc2[nH]c(=O)c3c(c2c1)OC(C)(C)C=C3,COc1ccc2[nH]c(=O)c3c(c2c1)OC(C)(C)C=C3,5.777,Papyrus
COc1ccc2[nH]c3c(c2c1)CC(C)NC3=O,COc1ccc2[nH]c3c(c2c1)CC(C)NC3=O,5.886,Papyrus
COc1ccc2[nH]c3c(c2c1)CCNC31CCN(Cc2c(F)c(F)c(F)c(F)c2F)CC1,COc1ccc2[nH]c3c(c2c1)CCNC31CCN(Cc2c(F)c(F)c(F)c(F)c2F)CC1,5.6777807052660805,ChEMBL
COc1ccc2[nH]c3c(c2c1)CCNC31CCN(Cc2c(F)ccc(Cl)c2F)CC1,COc1ccc2[nH]c3c(c2c1)CCNC31CCN(Cc2c(F)ccc(Cl)c2F)CC1,5.823908740944319,ChEMBL
COc1ccc2[nH]c3c(c2c1)CCNC31CCN(Cc2cc(Cl)ccc2[N+](=O)[O-])CC1,COc1ccc2[nH]c3c(c2c1)CCNC31CCN(Cc2cc(Cl)ccc2[N+](=O)[O-])CC1,5.1487416512809245,ChEMBL
COc1ccc2[nH]c3c(c2c1)CCNC31CCN(Cc2cc(F)c(F)c(F)c2)CC1,COc1ccc2[nH]c3c(c2c1)CCNC31CCN(Cc2cc(F)c(F)c(F)c2)CC1,5.585026652029182,ChEMBL
COc1ccc2[nH]c3c(c2c1)CCNC31CCN(Cc2cc(F)c(F)cc2F)CC1,COc1ccc2[nH]c3c(c2c1)CCNC31CCN(Cc2cc(F)c(F)cc2F)CC1,6.221848749616356,ChEMBL
COc1ccc2[nH]c3c(c2c1)CCNC31CCN(Cc2cc(F)cc(Cl)c2)CC1,COc1ccc2[nH]c3c(c2c1)CCNC31CCN(Cc2cc(F)cc(Cl)c2)CC1,5.6020599913279625,ChEMBL
COc1ccc2[nH]c3c(c2c1)CCNC31CCN(Cc2ccc(Br)c(F)c2)CC1,COc1ccc2[nH]c3c(c2c1)CCNC31CCN(Cc2ccc(Br)c(F)c2)CC1,5.7447274948966935,ChEMBL
COc1ccc2[nH]c3c(c2c1)CCNC31CCN(Cc2ccc(Br)cc2F)CC1,COc1ccc2[nH]c3c(c2c1)CCNC31CCN(Cc2ccc(Br)cc2F)CC1,5.795880017344075,ChEMBL
COc1ccc2[nH]c3c(c2c1)CCNC31CCN(Cc2ccc(F)c(Cl)c2F)CC1,COc1ccc2[nH]c3c(c2c1)CCNC31CCN(Cc2ccc(F)c(Cl)c2F)CC1,5.346787486224656,ChEMBL
COc1ccc2[nH]c3c(c2c1)CCNC31CCN(Cc2ccc(F)c(F)c2F)CC1,COc1ccc2[nH]c3c(c2c1)CCNC31CCN(Cc2ccc(F)c(F)c2F)CC1,5.3872161432802645,ChEMBL
COc1ccc2[nH]c3c(c2c1)CCNC31CCN(Cc2ccc(F)cc2F)CC1,COc1ccc2[nH]c3c(c2c1)CCNC31CCN(Cc2ccc(F)cc2F)CC1,5.698970004336019,ChEMBL
COc1ccc2[nH]c3c(c2c1)CCNC31CCN(Cc2ccc([N+](=O)[O-])cc2F)CC1,COc1ccc2[nH]c3c(c2c1)CCNC31CCN(Cc2ccc([N+](=O)[O-])cc2F)CC1,5.229147988357856,ChEMBL
COc1ccc2[nH]c3c(c2c1)CCNC31CCN(Cc2ccccc2Cl)CC1,COc1ccc2[nH]c3c(c2c1)CCNC31CCN(Cc2ccccc2Cl)CC1,5.657577319177793,ChEMBL
COc1ccc2[nH]c3c(c2c1)CCNC3=O,COc1ccc2[nH]c3c(c2c1)CCNC3=O,5.863,Papyrus
COc1ccc2[nH]c3c(c2c1)CN(C(=O)c1c[nH]c(C(F)(F)F)n1)CC3,COc1ccc2[nH]c3c(c2c1)CN(C(=O)c1c[nH]c(C(F)(F)F)n1)CC3,5.552841968657781,"BindingDB,ChEMBL,Papyrus"
COc1ccc2[nH]c3c(c2c1)CN(C(=O)c1cc(-c2ccccc2)[nH]n1)CC3,COc1ccc2[nH]c3c(c2c1)CN(C(=O)c1cc(-c2ccccc2)[nH]n1)CC3,6.086186147616283,"BindingDB,ChEMBL,Papyrus"
COc1ccc2[nH]c3c(c2c1)CN(C(=O)c1cc(C(C)C)[nH]n1)CC3,COc1ccc2[nH]c3c(c2c1)CN(C(=O)c1cc(C(C)C)[nH]n1)CC3,5.2441251443275085,"BindingDB,ChEMBL,Papyrus"
COc1ccc2[nH]c3c(c2c1)CN(C(=O)c1cc(C(F)(F)F)[nH]n1)CC3,COc1ccc2[nH]c3c(c2c1)CN(C(=O)c1cc(C(F)(F)F)[nH]n1)CC3,6.455931955649724,"BindingDB,ChEMBL,Papyrus"
COc1ccc2[nH]c3c(c2c1)CN(C(=O)c1cc(C(F)(F)F)n(C)n1)CC3,COc1ccc2[nH]c3c(c2c1)CN(C(=O)c1cc(C(F)(F)F)n(C)n1)CC3,5.1487416512809245,"BindingDB,ChEMBL,Papyrus"
COc1ccc2[nH]c3c(c2c1)CN(C(=O)c1cc2ccc(N(C)C)cc2[nH]1)CC3,COc1ccc2[nH]c3c(c2c1)CN(C(=O)c1cc2ccc(N(C)C)cc2[nH]1)CC3,6.823908740944319,"BindingDB,ChEMBL,Papyrus"
COc1ccc2[nH]c3c(c2c1)CN(C(=O)c1ccc(Br)o1)CC3,COc1ccc2[nH]c3c(c2c1)CN(C(=O)c1ccc(Br)o1)CC3,5.431798275933005,"BindingDB,ChEMBL,Papyrus"
COc1ccc2[nH]cc(C(=O)CCl)c2c1,COc1ccc2[nH]cc(C(=O)CCl)c2c1,5.917000000000001,Papyrus
COc1ccc2c(-c3cccc(Cl)c3)nn(CC(=O)N(C)c3ccc4nc(C)oc4c3)c(=O)c2c1,COc1ccc2c(-c3cccc(Cl)c3)nn(CC(=O)N(C)c3ccc4nc(C)oc4c3)c(=O)c2c1,5.0,"BindingDB,ChEMBL"
COc1ccc2c(-c3cccc(F)c3)nn(CC(=O)N(C)c3ccc4nc(C)oc4c3)c(=O)c2c1,COc1ccc2c(-c3cccc(F)c3)nn(CC(=O)N(C)c3ccc4nc(C)oc4c3)c(=O)c2c1,5.0,"BindingDB,ChEMBL"
COc1ccc2c(-c3cccc(F)c3)nn(CC(=O)N(c3ccc4nc(C)oc4c3)C3CC3)c(=O)c2c1,COc1ccc2c(-c3cccc(F)c3)nn(CC(=O)N(c3ccc4nc(C)oc4c3)C3CC3)c(=O)c2c1,5.0,"BindingDB,ChEMBL"
COc1ccc2c(=O)cc(-c3ccncc3)oc2c1OC,COc1ccc2c(=O)cc(-c3ccncc3)oc2c1OC,5.401,Papyrus
COc1ccc2c(c1)[nH]c1c(C)nccc12,COc1ccc2c(c1)[nH]c1c(C)nccc12,5.424,Papyrus
COc1ccc2c(c1)c(C(C)=O)c(C)n2-c1ccc(C(C)=O)cc1,COc1ccc2c(c1)c(C(C)=O)c(C)n2-c1ccc(C(C)=O)cc1,5.547999999999999,Papyrus
COc1ccc2c(c1)c1c(n2C)CCN(C(=O)c2cc(C(F)(F)F)[nH]n2)C1,COc1ccc2c(c1)c1c(n2C)CCN(C(=O)c2cc(C(F)(F)F)[nH]n2)C1,5.6777807052660805,"BindingDB,ChEMBL,Papyrus"
COc1ccc2c(c1OC)c(O)n1c3ccccc3c(=O)n(-c3ccccc3)c21,COc1ccc2c(c1OC)c(O)n1c3ccccc3c(=O)n(-c3ccccc3)c21,6.045,Papyrus
COc1ccc2c3c([nH]c2c1)C1(CCN(Cc2ccc(F)cc2F)CC1)NCC3,COc1ccc2c3c([nH]c2c1)C1(CCN(Cc2ccc(F)cc2F)CC1)NCC3,5.619788758288394,ChEMBL
COc1ccc2cc(C(N)=O)c(=Nc3ccc(C)cc3)oc2c1,COc1ccc2cc(C(N)=O)c(=Nc3ccc(C)cc3)oc2c1,5.587999999999999,Papyrus
COc1ccc2cc3c(N)nn(C(=O)Cc4ccccc4OC)c3nc2c1,COc1ccc2cc3c(N)nn(C(=O)Cc4ccccc4OC)c3nc2c1,5.573,Papyrus
COc1ccc2cc3c(N)nn(C(=O)c4ccc(F)cc4)c3nc2c1,COc1ccc2cc3c(N)nn(C(=O)c4ccc(F)cc4)c3nc2c1,5.888999999999999,Papyrus
COc1ccc2cc3c(N)nn(C(=O)c4ccccc4[N+](=O)[O-])c3nc2c1,COc1ccc2cc3c(N)nn(C(=O)c4ccccc4[N+](=O)[O-])c3nc2c1,6.268,Papyrus
COc1ccc2nc(N3CCN(C(=O)c4ccccc4F)CC3)c(C#N)cc2c1,COc1ccc2nc(N3CCN(C(=O)c4ccccc4F)CC3)c(C#N)cc2c1,5.376750709602099,"BindingDB,ChEMBL,Papyrus"
COc1ccc2nc(Nc3nc(=O)cc(CSc4nc5ccccc5[nH]4)[nH]3)nc(C)c2c1,COc1ccc2nc(Nc3nc(=O)cc(CSc4nc5ccccc5[nH]4)[nH]3)nc(C)c2c1,5.224,Papyrus
COc1ccc2ncn(-c3ccccc3)c2c1,COc1ccc2ncn(-c3ccccc3)c2c1,5.2620000000000005,Papyrus
COc1cccc(-c2ccc3ncnc(NCc4ccc5c(c4)OCO5)c3c2)c1,COc1cccc(-c2ccc3ncnc(NCc4ccc5c(c4)OCO5)c3c2)c1,5.792999999999999,Papyrus
COc1cccc(-c2ccc3ncnc(NCc4cccnc4)c3c2)c1,COc1cccc(-c2ccc3ncnc(NCc4cccnc4)c3c2)c1,5.91,Papyrus
COc1cccc(-c2ccc3ncnc(NCc4cccs4)c3c2)c1,COc1cccc(-c2ccc3ncnc(NCc4cccs4)c3c2)c1,5.5360000000000005,Papyrus
COc1cccc(-c2nnc3n2N=C(C(C)(C)C)CS3)c1,COc1cccc(-c2nnc3n2N=C(C(C)(C)C)CS3)c1,6.355,Papyrus
COc1cccc(-c2nnc3sc(C4CCCCC4)nn23)c1,COc1cccc(-c2nnc3sc(C4CCCCC4)nn23)c1,6.086,Papyrus
COc1cccc(C(=O)NCCCNc2nc3cc(C)cc(C)c3cc2C#N)c1,COc1cccc(C(=O)NCCCNc2nc3cc(C)cc(C)c3cc2C#N)c1,5.34,"BindingDB,ChEMBL,Papyrus"
COc1cccc(C(=O)NCCNc2nc3cc(C)cc(C)c3cc2C#N)c1,COc1cccc(C(=O)NCCNc2nc3cc(C)cc(C)c3cc2C#N)c1,5.657577319177793,"BindingDB,ChEMBL,Papyrus"
COc1cccc(C2Nc3ccccc3-n3c(-c4cccc(C)c4)c4c(=O)n(C)c(=O)n(C)c4c32)c1,COc1cccc(C2Nc3ccccc3-n3c(-c4cccc(C)c4)c4c(=O)n(C)c(=O)n(C)c4c32)c1,5.769551078621726,"BindingDB,ChEMBL,Papyrus"
COc1cccc(C2Nc3ccccc3-n3c(-c4ccccc4)c4c(=O)n(C)c(=O)n(C)c4c32)c1,COc1cccc(C2Nc3ccccc3-n3c(-c4ccccc4)c4c(=O)n(C)c(=O)n(C)c4c32)c1,5.769551078621726,"BindingDB,ChEMBL,Papyrus"
COc1cccc(C2Nc3ccccc3-n3c(-c4ccccc4C)c4c(=O)n(C)c(=O)n(C)c4c32)c1,COc1cccc(C2Nc3ccccc3-n3c(-c4ccccc4C)c4c(=O)n(C)c(=O)n(C)c4c32)c1,5.522878745280337,"BindingDB,ChEMBL,Papyrus"
COc1cccc(C2Nc3ccccc3-n3c(-c4ccccc4F)c4c(=O)n(C)c(=O)n(C)c4c32)c1,COc1cccc(C2Nc3ccccc3-n3c(-c4ccccc4F)c4c(=O)n(C)c(=O)n(C)c4c32)c1,5.698970004336019,"BindingDB,ChEMBL,Papyrus"
COc1cccc(C=Nn2c(C3CCCCC3)n[nH]c2=S)c1,COc1cccc(C=Nn2c(C3CCCCC3)n[nH]c2=S)c1,5.401,Papyrus
COc1cccc(Cn2c(C)ns/c2=N\C(=N\c2ccccc2)c2ccccc2)c1,COc1cccc(Cn2c(C)ns/c2=N\C(=N\c2ccccc2)c2ccccc2)c1,5.920818753952375,"BindingDB,ChEMBL"
COc1cccc(N2CCN(c3c(C#N)c(C(F)(F)F)nn3C)CC2)c1,COc1cccc(N2CCN(c3c(C#N)c(C(F)(F)F)nn3C)CC2)c1,5.644,Papyrus
COc1cccc(NC(=O)CN(C)CC(=O)Nc2ccc(C)c([N+](=O)[O-])c2)c1,COc1cccc(NC(=O)CN(C)CC(=O)Nc2ccc(C)c([N+](=O)[O-])c2)c1,5.207000000000001,Papyrus
COc1cccc(NC(=O)Nc2nnc(CC(=O)NCc3ccccc3)s2)c1,COc1cccc(NC(=O)Nc2nnc(CC(=O)NCc3ccccc3)s2)c1,5.292999999999999,Papyrus
COc1cccc(NC(=O)Nc2nnc(CC(=O)Nc3ccccc3)s2)c1,COc1cccc(NC(=O)Nc2nnc(CC(=O)Nc3ccccc3)s2)c1,5.311,Papyrus
COc1cccc(Nc2ncnc3ccc(Br)cc23)c1,COc1cccc(Nc2ncnc3ccc(Br)cc23)c1,5.9670000000000005,Papyrus
COc1cccc(Nc2ncnc3onc(-c4ccc(Cl)cc4)c23)c1,COc1cccc(Nc2ncnc3onc(-c4ccc(Cl)cc4)c23)c1,5.494850021680094,"BindingDB,ChEMBL,Papyrus"
COc1cccc(OC)c1C(=O)NCCNc1nc2cc(C)cc(C)c2cc1C#N,COc1cccc(OC)c1C(=O)NCCNc1nc2cc(C)cc(C)c2cc1C#N,5.430919728918205,"BindingDB,ChEMBL,Papyrus"
COc1cccc(OC)c1C(=O)Nc1cc(C)nn1-c1nc2ccccc2[nH]1,COc1cccc(OC)c1C(=O)Nc1cc(C)nn1-c1nc2ccccc2[nH]1,5.424,Papyrus
COc1cccc2c(SCC(=O)NN=Cc3ccccc3)cc(C)nc12,COc1cccc2c(SCC(=O)NN=Cc3ccccc3)cc(C)nc12,5.158,Papyrus
COc1cccc2sc(N(CCCN(C)C)C(=O)CCS(=O)(=O)c3ccccc3)nc12,COc1cccc2sc(N(CCCN(C)C)C(=O)CCS(=O)(=O)c3ccccc3)nc12,5.631,Papyrus
COc1ccccc1-c1cc(NC=O)c2ncc(-c3ccc(F)cc3)n2c1,COc1ccccc1-c1cc(NC=O)c2ncc(-c3ccc(F)cc3)n2c1,5.388999999999999,Papyrus
COc1ccccc1-n1nnnc1S(=O)(=O)Cc1ccc(Cl)cc1,COc1ccccc1-n1nnnc1S(=O)(=O)Cc1ccc(Cl)cc1,5.893,Papyrus
COc1ccccc1C1(C)ON(c2ccccc2C(F)(F)F)C1=O,COc1ccccc1C1(C)ON(c2ccccc2C(F)(F)F)C1=O,5.382999999999999,Papyrus
COc1ccccc1C=CC(=O)c1c2c(c(C)[nH]c1=O)CCCC2,COc1ccccc1C=CC(=O)c1c2c(c(C)[nH]c1=O)CCCC2,5.532,Papyrus
COc1ccccc1CC(=O)Nc1nnc(Cc2ccc(OC)c(OC)c2)s1,COc1ccccc1CC(=O)Nc1nnc(Cc2ccc(OC)c(OC)c2)s1,6.468521082957745,"BindingDB,ChEMBL"
COc1ccccc1Cn1c(=O)c2ccccc2n2c(Sc3ncnc4sccc34)nnc12,COc1ccccc1Cn1c(=O)c2ccccc2n2c(Sc3ncnc4sccc34)nnc12,5.409,Papyrus
COc1ccccc1NC(=O)c1cc2c(CO)cnc(C)c2oc1=Nc1ccc(OC)c(OC)c1,COc1ccccc1NC(=O)c1cc2c(CO)cnc(C)c2oc1=Nc1ccc(OC)c(OC)c1,5.023,Papyrus
COc1cncc(-c2cnc3sc(NCCc4ccccn4)nn23)c1,COc1cncc(-c2cnc3sc(NCCc4ccccn4)nn23)c1,5.815,Papyrus
COc1nc(C(=O)NCC(C)(O)C(F)(F)F)c(N)cc1C(F)(F)F,COc1nc(C(=O)NCC(C)(O)C(F)(F)F)c(N)cc1C(F)(F)F,7.119186407719209,"BindingDB,ChEMBL,Papyrus"
COc1nc(C(=O)NCC(O)C(F)(F)F)c(N)cc1C(F)(F)F,COc1nc(C(=O)NCC(O)C(F)(F)F)c(N)cc1C(F)(F)F,7.455931955649724,"BindingDB,ChEMBL"
COc1nc(C(=O)NC[C@@](C)(O)C(F)(F)F)c(N)cc1C(F)(F)F,COc1nc(C(=O)NC[C@@](C)(O)C(F)(F)F)c(N)cc1C(F)(F)F |r|,6.370590400897281,BindingDB
COc1nc(C(=O)NC[C@](C)(O)C(F)(F)F)c(N)cc1C(F)(F)F,COc1nc(C(=O)NC[C@](C)(O)C(F)(F)F)c(N)cc1C(F)(F)F,7.372363747448347,"BindingDB,ChEMBL"
COc1nc(N)c(C#N)c(-c2ccc(N(C)CCC#N)cc2)c1C#N,COc1nc(N)c(C#N)c(-c2ccc(N(C)CCC#N)cc2)c1C#N,5.48,Papyrus
COc1ncc(C2CCC2)cc1C1(C(=O)NS(=O)(=O)c2cccc3c2CCCN3)CC1,COc1ncc(C2CCC2)cc1C1(C(=O)NS(=O)(=O)c2cccc3c2CCCN3)CC1,5.522878745280337,ChEMBL
COc1ncc(C2CCC2)cc1C1(C(=O)NS(=O)(=O)c2cccc3ccccc23)CC1,COc1ncc(C2CCC2)cc1C1(C(=O)NS(=O)(=O)c2cccc3ccccc23)CC1,5.0,ChEMBL
COc1ncc(C2CCC2)cc1C1(C(=O)NS(=O)(=O)c2cccc3nc(C)ccc23)CCC1,COc1ncc(C2CCC2)cc1C1(C(=O)NS(=O)(=O)c2cccc3nc(C)ccc23)CCC1,5.0,ChEMBL
CS(=O)(=O)NC(=O)c1cc(N2CCC(C#N)CC2)c2c(C3CCC3)nn(-c3ccccc3)c2n1,CS(=O)(=O)NC(=O)c1cc(N2CCC(C#N)CC2)c2c(C3CCC3)nn(-c3ccccc3)c2n1,7.098271442175793,"BindingDB,ChEMBL"
CS(=O)(=O)NC(=O)c1cc(N2CCCCC2)c2c(C3CCC3)nn(-c3ccccc3)c2n1,CS(=O)(=O)NC(=O)c1cc(N2CCCCC2)c2c(C3CCC3)nn(-c3ccccc3)c2n1,6.589128525856997,"BindingDB,ChEMBL"
CS(=O)(=O)c1ccc2nc(NC(=O)CCS(=O)(=O)c3ccccc3)sc2c1,CS(=O)(=O)c1ccc2nc(NC(=O)CCS(=O)(=O)c3ccccc3)sc2c1,5.312,Papyrus
CS(=O)(=O)c1ccc2nc(NC(=O)Nc3cccc(Cl)c3)sc2c1,CS(=O)(=O)c1ccc2nc(NC(=O)Nc3cccc(Cl)c3)sc2c1,5.435,Papyrus
CS(=O)(=O)c1ncc(Cl)c(C(=O)Nc2ccc(OC(F)F)cc2)n1,CS(=O)(=O)c1ncc(Cl)c(C(=O)Nc2ccc(OC(F)F)cc2)n1,5.75,Papyrus
CS(=O)(O)=Nc1ccc(-c2cnc3cccnn23)cc1,CS(=O)(O)=Nc1ccc(-c2cnc3cccnn23)cc1,5.602,Papyrus
CS(=O)(O)=Nc1cccc(-c2cc(NC=O)c3ncc(-c4ccc(F)cc4)n3c2)c1,CS(=O)(O)=Nc1cccc(-c2cc(NC=O)c3ncc(-c4ccc(F)cc4)n3c2)c1,5.62,Papyrus
CSc1cccc(NC(=O)C2(c3ccc4c(c3)OCO4)CC2)c1,CSc1cccc(NC(=O)C2(c3ccc4c(c3)OCO4)CC2)c1,5.1,"BindingDB,ChEMBL,Papyrus"
CSc1cccc(Nc2nc(-c3ccc4[nH]c(=O)oc4c3)cs2)c1,CSc1cccc(Nc2nc(-c3ccc4[nH]c(=O)oc4c3)cs2)c1,5.1938200260161125,"BindingDB,ChEMBL,Papyrus"
CSc1cccc(Nc2nc(-c3nccs3)cs2)c1,CSc1cccc(Nc2nc(-c3nccs3)cs2)c1,5.022276394711152,"BindingDB,ChEMBL,Papyrus"
C[C@@H](c1cn(-c2cc(F)ccc2F)nn1)c1cc(-c2cnc(C(F)(F)F)nc2)c2c(N)ncnn12,C[C@@H](c1cn(-c2cc(F)ccc2F)nn1)c1cc(-c2cnc(C(F)(F)F)nc2)c2c(N)ncnn12,7.508327126443212,"BindingDB,ChEMBL"
C[C@@H](c1cnn(-c2ccccc2F)c1)c1c(C#N)c(-c2cnc(C(F)F)nc2)c2c(N)ncnn12,C[C@@H](c1cnn(-c2ccccc2F)c1)c1c(C#N)c(-c2cnc(C(F)F)nc2)c2c(N)ncnn12,8.412289034981088,"BindingDB,ChEMBL"
C[C@@H]1CN(c2nc(-n3ccc(O)n3)ccc2C(=O)NS(=O)(=O)c2ccccc2)C(C)(C)C1,C[C@@H]1CN(c2nc(-n3ccc(O)n3)ccc2C(=O)NS(=O)(=O)c2ccccc2)C(C)(C)C1,6.0,"BindingDB,ChEMBL"
C[C@@H]1CN(c2nc(-n3ccc(OC4CC4)n3)ccc2C(=O)NS(=O)(=O)c2ccccc2)C(C)(C)C1,C[C@@H]1CN(c2nc(-n3ccc(OC4CC4)n3)ccc2C(=O)NS(=O)(=O)c2ccccc2)C(C)(C)C1,6.0,"BindingDB,ChEMBL"
C[C@@](O)(CNC(=O)c1nc(-c2ccc(F)cc2)c(C(F)(F)F)cc1N)C(F)(F)F,C[C@@](O)(CNC(=O)c1nc(-c2ccc(F)cc2)c(C(F)(F)F)cc1N)C(F)(F)F,7.221848749616356,"BindingDB,ChEMBL"
C[C@@](O)(CNC(=O)c1nc(Br)c(C(F)(F)F)cc1N)C(F)(F)F,C[C@@](O)(CNC(=O)c1nc(Br)c(C(F)(F)F)cc1N)C(F)(F)F,7.823908740944319,"BindingDB,ChEMBL"
C[C@@](O)(CNC(=O)c1nc(C(F)(F)F)c(C(F)(F)F)cc1N)C(F)(F)F,C[C@@](O)(CNC(=O)c1nc(C(F)(F)F)c(C(F)(F)F)cc1N)C(F)(F)F,8.0,"BindingDB,ChEMBL"
C[C@H](O)CNC(=O)c1ncc(S(=O)(=O)c2ccc(OC(F)(F)F)cc2)cc1N,C[C@H](O)CNC(=O)c1ncc(S(=O)(=O)c2ccc(OC(F)(F)F)cc2)cc1N,7.905137359855504,"BindingDB,ChEMBL"
C[C@H](c1cn(-c2cc(F)ccc2F)nn1)c1cc(-c2cnc(C(F)(F)F)nc2)c2c(N)ncnn12,C[C@H](c1cn(-c2cc(F)ccc2F)nn1)c1cc(-c2cnc(C(F)(F)F)nc2)c2c(N)ncnn12,7.673757770311147,"BindingDB,ChEMBL"
C[C@H](c1cnn(-c2ccccc2F)c1)c1c(C#N)c(-c2cnc(C(F)F)nc2)c2c(N)ncnn12,C[C@H](c1cnn(-c2ccccc2F)c1)c1c(C#N)c(-c2cnc(C(F)F)nc2)c2c(N)ncnn12,9.397940008672037,"BindingDB,ChEMBL"
C[C@H]1CC(C)(C)N2c3nc(-n4ccc(OCCC5(C(F)(F)F)CC5)n4)ccc3C(=O)OC12,C[C@H]1CC(C)(C)N2c3nc(-n4ccc(OCCC5(C(F)(F)F)CC5)n4)ccc3C(=O)OC12,6.0,"BindingDB,ChEMBL"
C[C@H]1CCCCC[C@](O)(C(F)(F)F)c2nnc(o2)-c2nc(c(C(F)(F)F)cc2N)O1,C[C@H]1CCCCC[C@](O)(C(F)(F)F)c2nnc(o2)-c2nc(c(C(F)(F)F)cc2N)O1,6.301029995663981,"BindingDB,ChEMBL"
C[C@](O)(CNC(=O)c1nc(-c2ccc(F)cc2)c(C(F)(F)F)cc1N)C(F)(F)F,C[C@](O)(CNC(=O)c1nc(-c2ccc(F)cc2)c(C(F)(F)F)cc1N)C(F)(F)F,7.3979400086720375,"BindingDB,ChEMBL"
C[C@](O)(CNC(=O)c1nc(Br)c(C(F)(F)F)cc1N)C(F)(F)F,C[C@](O)(CNC(=O)c1nc(Br)c(C(F)(F)F)cc1N)C(F)(F)F,7.683265772210207,"BindingDB,ChEMBL"
C[C@](O)(CNC(=O)c1nc(C(F)(F)F)c(C(F)(F)F)cc1N)C(F)(F)F,C[C@](O)(CNC(=O)c1nc(C(F)(F)F)c(C(F)(F)F)cc1N)C(F)(F)F,8.08412188239621,"BindingDB,ChEMBL"
C[C@]1(C(=O)O)N=C2c3ccccc3C=CN2[C@](C)(O)[C@@H]1O,C[C@]1(C(=O)O)N=C2c3ccccc3C=CN2[C@](C)(O)[C@@H]1O,7.823908740944319,ChEMBL
C[C@]1(C(=O)O)N=C2c3ccccc3C=CN2[C@](C)(O)[C@H]1O,C[C@]1(C(=O)O)N=C2c3ccccc3C=CN2[C@](C)(O)[C@H]1O,7.823908740944319,ChEMBL
C[n+]1c2cc(N)ccc2cc2ccc(N)cc21,C[n+]1c2cc(N)ccc2cc2ccc(N)cc12,5.243363891754152,BindingDB
Cc1[nH]nc(C(=O)Nc2sc3c(c2C(N)=O)CC(C)(C)OC3(C)C)c1Cl,Cc1[nH]nc(C(=O)Nc2sc3c(c2C(N)=O)CC(C)(C)OC3(C)C)c1Cl,7.33,Papyrus
Cc1[nH]nc2ncc(C(=O)c3ccccc3O)cc12,Cc1[nH]nc2ncc(C(=O)c3ccccc3O)cc12,5.775,Papyrus
Cc1c(-c2ccccc2)oc2c(C(=O)N3CCN(c4ccc([N+](=O)[O-])cc4)CC3)cccc2c1=O,Cc1c(-c2ccccc2)oc2c(C(=O)N3CCN(c4ccc([N+](=O)[O-])cc4)CC3)cccc2c1=O,6.069,Papyrus
Cc1c(C(=O)c2cccc3ccccc23)c2cccc3c2n1C(CN1CCOCC1)CO3,Cc1c(C(=O)c2cccc3ccccc23)c2cccc3c2n1C(CN1CCOCC1)CO3,5.102,Papyrus
Cc1c(C=O)c(C=O)c(C)n1Cc1ccccc1,Cc1c(C=O)c(C=O)c(C)n1Cc1ccccc1,5.785,Papyrus
Cc1c(O)ccc2c(-c3ccccc3)cc(=O)oc12,Cc1c(O)ccc2c(-c3ccccc3)cc(=O)oc12,5.4,Papyrus
Cc1c([N+](=O)[O-])c2ccc(O)cc2n1-c1ccccc1,Cc1c([N+](=O)[O-])c2ccc(O)cc2n1-c1ccccc1,6.07,Papyrus
Cc1c[nH]nc1C(=O)Nc1sc2c(c1C(N)=O)CC(C)(C)OC2(C)C,Cc1c[nH]nc1C(=O)Nc1sc2c(c1C(N)=O)CC(C)(C)OC2(C)C,7.805,Papyrus
Cc1cc(C(=O)Nc2sc3c(c2C(N)=O)CC(C)(C)OC3(C)C)[nH]n1,Cc1cc(C(=O)Nc2sc3c(c2C(N)=O)CC(C)(C)OC3(C)C)[nH]n1,7.473028323846581,"ChEMBL,Papyrus"
Cc1cc(C)c(C#N)c(SCC(=O)c2ccc(Cl)cc2Cl)n1,Cc1cc(C)c(C#N)c(SCC(=O)c2ccc(Cl)cc2Cl)n1,5.22,Papyrus
Cc1cc(C)c(O)c(CN(C)Cc2cc(Cl)cc(Cl)c2O)c1,Cc1cc(C)c(O)c(CN(C)Cc2cc(Cl)cc(Cl)c2O)c1,5.358,Papyrus
Cc1cc(C)c2cc(C#N)c(NCCCNC(=O)c3cccnc3)nc2c1,Cc1cc(C)c2cc(C#N)c(NCCCNC(=O)c3cccnc3)nc2c1,5.521435901161594,"BindingDB,ChEMBL,Papyrus"
Cc1cc(C)c2cc(C#N)c(NCCCNC(=O)c3ccncc3)nc2c1,Cc1cc(C)c2cc(C#N)c(NCCCNC(=O)c3ccncc3)nc2c1,5.086186147616283,"BindingDB,ChEMBL"
Cc1cc(C)c2cc(C#N)c(NCCNC(=O)c3cccnc3)nc2c1,Cc1cc(C)c2cc(C#N)c(NCCNC(=O)c3cccnc3)nc2c1,5.57,"BindingDB,ChEMBL,Papyrus"
